experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
HUPEPD0007_3_FCER1G_1,E11,miseq_no_template,FCER1G_1,Miseq_009_FP,E11,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,F11,miseq_no_template,FCER1G_1,Miseq_009_FP,F11,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,G11,miseq_no_template,FCER1G_1,Miseq_009_FP,G11,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,H11,miseq_no_template,FCER1G_1,Miseq_009_FP,H11,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,A12,miseq_no_template,FCER1G_1,Miseq_009_FP,A12,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,B12,miseq_no_template,FCER1G_1,Miseq_009_FP,B12,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,C12,miseq_no_template,FCER1G_1,Miseq_009_FP,C12,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,D12,miseq_no_template,FCER1G_1,Miseq_009_FP,D12,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,E12,miseq_no_template,FCER1G_1,Miseq_009_FP,E12,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,F12,miseq_no_template,FCER1G_1,Miseq_009_FP,F12,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,G12,miseq_no_template,FCER1G_1,Miseq_009_FP,G12,HUPEPD0007_3_FCER1G_1
HUPEPD0007_3_FCER1G_1,H12,miseq_no_template,FCER1G_1,Miseq_009_FP,H12,HUPEPD0007_3_FCER1G_1
KMT2A_1_Single,A1,miseq_no_template,KMT2A_1,Miseq_009_FP,A1,KMT2A_single
KMT2A_1_Single,B1,miseq_no_template,KMT2A_1,Miseq_009_FP,B1,KMT2A_single
KMT2A_1_Single,C1,miseq_no_template,KMT2A_1,Miseq_009_FP,C1,KMT2A_single
KMT2A_1_Single,D1,miseq_no_template,KMT2A_1,Miseq_009_FP,D1,KMT2A_single
KMT2A_1_Single,E1,miseq_no_template,KMT2A_1,Miseq_009_FP,E1,KMT2A_single
KMT2A_1_Single,F1,miseq_no_template,KMT2A_1,Miseq_009_FP,F1,KMT2A_single
KMT2A_1_Single,G1,miseq_no_template,KMT2A_1,Miseq_009_FP,G1,KMT2A_single
KMT2A_1_Single,H1,miseq_no_template,KMT2A_1,Miseq_009_FP,H1,KMT2A_single
KMT2A_1_Single,A2,miseq_no_template,KMT2A_1,Miseq_009_FP,A2,KMT2A_single
KMT2A_1_Single,B2,miseq_no_template,KMT2A_1,Miseq_009_FP,B2,KMT2A_single
KMT2A_1_Single,C2,miseq_no_template,KMT2A_1,Miseq_009_FP,C2,KMT2A_single
KMT2A_1_Single,D2,miseq_no_template,KMT2A_1,Miseq_009_FP,D2,KMT2A_single
KMT2A_1_Single,E2,miseq_no_template,KMT2A_1,Miseq_009_FP,E2,KMT2A_single
KMT2A_1_Single,F2,miseq_no_template,KMT2A_1,Miseq_009_FP,F2,KMT2A_single
KMT2A_1_Single,G2,miseq_no_template,KMT2A_1,Miseq_009_FP,G2,KMT2A_single
KMT2A_1_Single,H2,miseq_no_template,KMT2A_1,Miseq_009_FP,H2,KMT2A_single
KMT2A_1_Single,A3,miseq_no_template,KMT2A_1,Miseq_009_FP,A3,KMT2A_single
KMT2A_1_Single,B3,miseq_no_template,KMT2A_1,Miseq_009_FP,B3,KMT2A_single
KMT2A_1_Single,C3,miseq_no_template,KMT2A_1,Miseq_009_FP,C3,KMT2A_single
KMT2A_1_Single,D3,miseq_no_template,KMT2A_1,Miseq_009_FP,D3,KMT2A_single
KMT2A_1_Single,E3,miseq_no_template,KMT2A_1,Miseq_009_FP,E3,KMT2A_single
KMT2A_1_Single,F3,miseq_no_template,KMT2A_1,Miseq_009_FP,F3,KMT2A_single
KMT2A_1_Single,G3,miseq_no_template,KMT2A_1,Miseq_009_FP,G3,KMT2A_single
KMT2A_1_Single,H3,miseq_no_template,KMT2A_1,Miseq_009_FP,H3,KMT2A_single
KMT2A_1_Single,A4,miseq_no_template,KMT2A_1,Miseq_009_FP,A4,KMT2A_single
KMT2A_1_Single,B4,miseq_no_template,KMT2A_1,Miseq_009_FP,B4,KMT2A_single
KMT2A_1_Single,C4,miseq_no_template,KMT2A_1,Miseq_009_FP,C4,KMT2A_single
KMT2A_1_Single,D4,miseq_no_template,KMT2A_1,Miseq_009_FP,D4,KMT2A_single
KMT2A_1_Single,E4,miseq_no_template,KMT2A_1,Miseq_009_FP,E4,KMT2A_single
KMT2A_1_Single,F4,miseq_no_template,KMT2A_1,Miseq_009_FP,F4,KMT2A_single
KMT2A_1_Single,G4,miseq_no_template,KMT2A_1,Miseq_009_FP,G4,KMT2A_single
KMT2A_1_Single,H4,miseq_no_template,KMT2A_1,Miseq_009_FP,H4,KMT2A_single
KMT2A_1_Single,A5,miseq_no_template,KMT2A_1,Miseq_009_FP,A5,KMT2A_single
